1(pat)	177000000	0.006426
1(mat)	177000000	0.006426
1(pat)	178000000	0.007311
1(mat)	178000000	0.007311
1(pat)	179000000	0.010291
1(mat)	179000000	0.010291
1(pat)	180000000	0.010345
1(mat)	180000000	0.010345
1(pat)	181000000	0.009933
1(mat)	181000000	0.009933
1(pat)	182000000	0.007876
1(mat)	182000000	0.007876
1(pat)	183000000	0.009559
1(mat)	183000000	0.009559
1(pat)	184000000	0.007751
1(mat)	184000000	0.007751
1(pat)	185000000	0.008134
1(mat)	185000000	0.008134
1(pat)	186000000	0.006105
1(mat)	186000000	0.006105
1(pat)	187000000	0.006048
1(mat)	187000000	0.006048
1(pat)	188000000	0.00552
1(mat)	188000000	0.00552
1(pat)	189000000	0.005588
1(mat)	189000000	0.005588
1(pat)	190000000	0.005327
1(mat)	190000000	0.005327
1(pat)	191000000	0.005268
1(mat)	191000000	0.005268
1(pat)	192000000	0.005386
1(mat)	192000000	0.005386
1(pat)	193000000	0.006741
1(mat)	193000000	0.006741
1(pat)	194000000	0.005591
1(mat)	194000000	0.005591
1(pat)	195000000	0.005522
1(mat)	195000000	0.005522
1(pat)	196000000	0.005302
1(mat)	196000000	0.005302
1(pat)	197000000	0.006308
1(mat)	197000000	0.006308
1(pat)	198000000	0.006609
1(mat)	198000000	0.006609
1(pat)	199000000	0.005176
1(mat)	199000000	0.005176
1(pat)	200000000	0.009204
1(mat)	200000000	0.009204
1(pat)	201000000	0.012756
1(mat)	201000000	0.012756
1(pat)	202000000	0.012547
1(mat)	202000000	0.012547
1(pat)	203000000	0.012387
1(mat)	203000000	0.012387
1(pat)	204000000	0.012799
1(mat)	204000000	0.012799
1(pat)	205000000	0.012662
1(mat)	205000000	0.012662
1(pat)	206000000	0.0116843
1(mat)	206000000	0.0116843
1(pat)	207000000	0.009778
1(mat)	207000000	0.009778
1(pat)	208000000	0.009785
1(mat)	208000000	0.009785
1(pat)	209000000	0.007154
1(mat)	209000000	0.007154
1(pat)	210000000	0.008563
1(mat)	210000000	0.008563
1(pat)	211000000	0.008018
1(mat)	211000000	0.008018
1(pat)	212000000	0.01074
1(mat)	212000000	0.01074
1(pat)	213000000	0.010947
1(mat)	213000000	0.010947
1(pat)	214000000	0.008464
1(mat)	214000000	0.008464
1(pat)	215000000	0.007935
1(mat)	215000000	0.007935
1(pat)	216000000	0.006198
1(mat)	216000000	0.006198
1(pat)	217000000	0.006782
1(mat)	217000000	0.006782
1(pat)	218000000	0.007359
1(mat)	218000000	0.007359
1(pat)	219000000	0.006672
1(mat)	219000000	0.006672
1(pat)	220000000	0.008078
1(mat)	220000000	0.008078
1(pat)	221000000	0.008324
1(mat)	221000000	0.008324
1(pat)	222000000	0.00655
1(mat)	222000000	0.00655
1(pat)	223000000	0.009198
1(mat)	223000000	0.009198
1(pat)	224000000	0.0121926
1(mat)	224000000	0.0121926
1(pat)	225000000	0.008282
1(mat)	225000000	0.008282
1(pat)	226000000	0.014582
1(mat)	226000000	0.014582
1(pat)	227000000	0.011775
1(mat)	227000000	0.011775
1(pat)	228000000	0.014927
1(mat)	228000000	0.014927
1(pat)	229000000	0.016122
1(mat)	229000000	0.016122
1(pat)	230000000	0.012385
1(mat)	230000000	0.012385
1(pat)	231000000	0.011862
1(mat)	231000000	0.011862
1(pat)	232000000	0.00928
1(mat)	232000000	0.00928
1(pat)	233000000	0.0099
1(mat)	233000000	0.0099
1(pat)	234000000	0.00869
1(mat)	234000000	0.00869
1(pat)	235000000	0.0137326
1(mat)	235000000	0.0137326
1(pat)	236000000	0.013074
1(mat)	236000000	0.013074
1(pat)	237000000	0.011677
1(mat)	237000000	0.011677
1(pat)	238000000	0.007942
1(mat)	238000000	0.007942
1(pat)	239000000	0.007123
1(mat)	239000000	0.007123
1(pat)	240000000	0.0092
1(mat)	240000000	0.0092
1(pat)	241000000	0.010028
1(mat)	241000000	0.010028
1(pat)	242000000	0.00977
1(mat)	242000000	0.00977
1(pat)	243000000	0.009444
1(mat)	243000000	0.009444
1(pat)	244000000	0.010268
1(mat)	244000000	0.010268
1(pat)	245000000	0.013904
1(mat)	245000000	0.013904
1(pat)	246000000	0.012403
1(mat)	246000000	0.012403
1(pat)	247000000	0.01407
1(mat)	247000000	0.01407
1(pat)	248000000	0.00904
1(mat)	248000000	0.00904
2(pat)	1000000	0.015112
2(mat)	1000000	0.015112
2(pat)	2000000	0.014917
2(mat)	2000000	0.014917
2(pat)	3000000	0.016332
2(mat)	3000000	0.016332
2(pat)	4000000	0.0118158
2(mat)	4000000	0.0118158
2(pat)	5000000	0.00785223
2(mat)	5000000	0.00785223
2(pat)	6000000	0.009914
2(mat)	6000000	0.009914
2(pat)	7000000	0.009226
2(mat)	7000000	0.009226
2(pat)	8000000	0.008743
2(mat)	8000000	0.008743
2(pat)	9000000	0.013423
2(mat)	9000000	0.013423
2(pat)	10000000	0.01698
2(mat)	10000000	0.01698
2(pat)	11000000	0.015346
2(mat)	11000000	0.015346
2(pat)	12000000	0.011905
2(mat)	12000000	0.011905
2(pat)	13000000	0.007477
2(mat)	13000000	0.007477
2(pat)	14000000	0.005737
2(mat)	14000000	0.005737
2(pat)	15000000	0.007231
2(mat)	15000000	0.007231
2(pat)	16000000	0.0112979
2(mat)	16000000	0.0112979
2(pat)	17000000	0.006894
2(mat)	17000000	0.006894
2(pat)	18000000	0.006857
2(mat)	18000000	0.006857
2(pat)	19000000	0.006328
2(mat)	19000000	0.006328
2(pat)	20000000	0.009881
2(mat)	20000000	0.009881
2(pat)	21000000	0.0102369
2(mat)	21000000	0.0102369
2(pat)	22000000	0.006061
2(mat)	22000000	0.006061
2(pat)	23000000	0.006522
2(mat)	23000000	0.006522
2(pat)	24000000	0.013632
2(mat)	24000000	0.013632
2(pat)	25000000	0.013321
2(mat)	25000000	0.013321
2(pat)	26000000	0.013983
2(mat)	26000000	0.013983
2(pat)	27000000	0.015888
2(mat)	27000000	0.015888
2(pat)	28000000	0.011302
2(mat)	28000000	0.011302
2(pat)	29000000	0.012331
2(mat)	29000000	0.012331
2(pat)	30000000	0.008904
2(mat)	30000000	0.008904
2(pat)	31000000	0.00944
2(mat)	31000000	0.00944
2(pat)	32000000	0.00887263
2(mat)	32000000	0.00887263
2(pat)	33000000	0.0104209
2(mat)	33000000	0.0104209
2(pat)	34000000	0.0089
2(mat)	34000000	0.0089
2(pat)	35000000	0.006214
2(mat)	35000000	0.006214
2(pat)	36000000	0.006151
2(mat)	36000000	0.006151
2(pat)	37000000	0.010198
2(mat)	37000000	0.010198
2(pat)	38000000	0.008779
2(mat)	38000000	0.008779
2(pat)	39000000	0.011773
2(mat)	39000000	0.011773
2(pat)	40000000	0.007605
2(mat)	40000000	0.007605
2(pat)	41000000	0.005827
2(mat)	41000000	0.005827
2(pat)	42000000	0.008527
2(mat)	42000000	0.008527
2(pat)	43000000	0.013759
2(mat)	43000000	0.013759
2(pat)	44000000	0.010133
2(mat)	44000000	0.010133
2(pat)	45000000	0.010566
2(mat)	45000000	0.010566
2(pat)	46000000	0.009186
2(mat)	46000000	0.009186
2(pat)	47000000	0.011368
2(mat)	47000000	0.011368
2(pat)	48000000	0.010915
2(mat)	48000000	0.010915
2(pat)	49000000	0.007799
2(mat)	49000000	0.007799
2(pat)	50000000	0.005801
2(mat)	50000000	0.005801
2(pat)	51000000	0.006203
2(mat)	51000000	0.006203
2(pat)	52000000	0.005753
2(mat)	52000000	0.005753
2(pat)	53000000	0.005845
2(mat)	53000000	0.005845
2(pat)	54000000	0.008628
2(mat)	54000000	0.008628
2(pat)	55000000	0.010077
2(mat)	55000000	0.010077
2(pat)	56000000	0.008757
2(mat)	56000000	0.008757
2(pat)	57000000	0.005127
2(mat)	57000000	0.005127
2(pat)	58000000	0.005672
2(mat)	58000000	0.005672
2(pat)	59000000	0.006481
2(mat)	59000000	0.006481
2(pat)	60000000	0.006299
2(mat)	60000000	0.006299
2(pat)	61000000	0.011548
2(mat)	61000000	0.011548
2(pat)	62000000	0.011944
2(mat)	62000000	0.011944
2(pat)	63000000	0.008027
2(mat)	63000000	0.008027
2(pat)	64000000	0.007599
2(mat)	64000000	0.007599
2(pat)	65000000	0.011297
2(mat)	65000000	0.011297
2(pat)	66000000	0.009032
2(mat)	66000000	0.009032
2(pat)	67000000	0.006948
2(mat)	67000000	0.006948
2(pat)	68000000	0.007047
2(mat)	68000000	0.007047
2(pat)	69000000	0.007758
2(mat)	69000000	0.007758
2(pat)	70000000	0.012406
2(mat)	70000000	0.012406
2(pat)	71000000	0.011657
2(mat)	71000000	0.011657
2(pat)	72000000	0.010903
2(mat)	72000000	0.010903
2(pat)	73000000	0.010033
2(mat)	73000000	0.010033
2(pat)	74000000	0.011197
2(mat)	74000000	0.011197
2(pat)	75000000	0.01174
2(mat)	75000000	0.01174
2(pat)	76000000	0.006344
2(mat)	76000000	0.006344
2(pat)	77000000	0.006123
2(mat)	77000000	0.006123
2(pat)	78000000	0.0056
2(mat)	78000000	0.0056
2(pat)	79000000	0.006285
2(mat)	79000000	0.006285
2(pat)	80000000	0.00686
2(mat)	80000000	0.00686
2(pat)	81000000	0.00614
2(mat)	81000000	0.00614
2(pat)	82000000	0.00551
2(mat)	82000000	0.00551
2(pat)	83000000	0.005997
2(mat)	83000000	0.005997
2(pat)	84000000	0.005776
2(mat)	84000000	0.005776
2(pat)	85000000	0.009709
2(mat)	85000000	0.009709
2(pat)	86000000	0.014418
2(mat)	86000000	0.014418
2(pat)	87000000	0.010896
2(mat)	87000000	0.010896
2(pat)	88000000	0.0101558
2(mat)	88000000	0.0101558
2(pat)	89000000	0.009047
2(mat)	89000000	0.009047
2(pat)	90000000	0.0108307
2(mat)	90000000	0.0108307
2(pat)	91000000	0.0129041
2(mat)	91000000	0.0129041
2(pat)	92000000	0.0126432
2(mat)	92000000	0.0126432
2(pat)	95000000	0.00659844
2(mat)	95000000	0.00659844
2(pat)	96000000	0.01223
2(mat)	96000000	0.01223
2(pat)	97000000	0.014288
2(mat)	97000000	0.014288
2(pat)	98000000	0.011992
2(mat)	98000000	0.011992
2(pat)	99000000	0.010981
2(mat)	99000000	0.010981
2(pat)	100000000	0.01044
2(mat)	100000000	0.01044
2(pat)	101000000	0.011144
2(mat)	101000000	0.011144
2(pat)	102000000	0.012845
2(mat)	102000000	0.012845
2(pat)	103000000	0.00864
2(mat)	103000000	0.00864
2(pat)	104000000	0.00623
2(mat)	104000000	0.00623
2(pat)	105000000	0.008909
2(mat)	105000000	0.008909
2(pat)	106000000	0.011386
2(mat)	106000000	0.011386
2(pat)	107000000	0.010696
2(mat)	107000000	0.010696
2(pat)	108000000	0.007567
2(mat)	108000000	0.007567
2(pat)	109000000	0.008797
2(mat)	109000000	0.008797
2(pat)	110000000	0.0143112
2(mat)	110000000	0.0143112
2(pat)	111000000	0.011395
2(mat)	111000000	0.011395
2(pat)	112000000	0.010288
2(mat)	112000000	0.010288
2(pat)	113000000	0.012291
2(mat)	113000000	0.012291
2(pat)	114000000	0.010891
2(mat)	114000000	0.010891
2(pat)	115000000	0.007811
2(mat)	115000000	0.007811
2(pat)	116000000	0.006842
2(mat)	116000000	0.006842
2(pat)	117000000	0.006018
2(mat)	117000000	0.006018
2(pat)	118000000	0.00612
2(mat)	118000000	0.00612
2(pat)	119000000	0.008199
2(mat)	119000000	0.008199
2(pat)	120000000	0.011795
2(mat)	120000000	0.011795
2(pat)	121000000	0.013286
2(mat)	121000000	0.013286
2(pat)	122000000	0.013832
2(mat)	122000000	0.013832
2(pat)	123000000	0.008287
2(mat)	123000000	0.008287
2(pat)	124000000	0.005592
2(mat)	124000000	0.005592
2(pat)	125000000	0.00681
2(mat)	125000000	0.00681
2(pat)	126000000	0.006053
2(mat)	126000000	0.006053
2(pat)	127000000	0.006631
2(mat)	127000000	0.006631
2(pat)	128000000	0.014082
2(mat)	128000000	0.014082
2(pat)	129000000	0.014651
2(mat)	129000000	0.014651
2(pat)	130000000	0.008569
2(mat)	130000000	0.008569
2(pat)	131000000	0.013925
2(mat)	131000000	0.013925
2(pat)	132000000	0.014575
2(mat)	132000000	0.014575
2(pat)	133000000	0.009492
2(mat)	133000000	0.009492
2(pat)	134000000	0.007014
2(mat)	134000000	0.007014
2(pat)	135000000	0.0093
2(mat)	135000000	0.0093
2(pat)	136000000	0.009142
2(mat)	136000000	0.009142
2(pat)	137000000	0.008587
2(mat)	137000000	0.008587
2(pat)	138000000	0.006081
2(mat)	138000000	0.006081
2(pat)	139000000	0.005811
2(mat)	139000000	0.005811
2(pat)	140000000	0.005491
2(mat)	140000000	0.005491
2(pat)	141000000	0.005815
2(mat)	141000000	0.005815
2(pat)	142000000	0.005706
2(mat)	142000000	0.005706
2(pat)	143000000	0.005758
2(mat)	143000000	0.005758
2(pat)	144000000	0.006125
2(mat)	144000000	0.006125
2(pat)	145000000	0.00762
2(mat)	145000000	0.00762
2(pat)	146000000	0.005429
2(mat)	146000000	0.005429
2(pat)	147000000	0.005276
2(mat)	147000000	0.005276
2(pat)	148000000	0.005444
2(mat)	148000000	0.005444
2(pat)	149000000	0.007005
2(mat)	149000000	0.007005
2(pat)	150000000	0.00776668
2(mat)	150000000	0.00776668
2(pat)	151000000	0.00655
2(mat)	151000000	0.00655
2(pat)	152000000	0.007729
2(mat)	152000000	0.007729
2(pat)	153000000	0.008933
2(mat)	153000000	0.008933
2(pat)	154000000	0.006268
2(mat)	154000000	0.006268
2(pat)	155000000	0.005671
2(mat)	155000000	0.005671
2(pat)	156000000	0.005405
2(mat)	156000000	0.005405
2(pat)	157000000	0.006824
2(mat)	157000000	0.006824
2(pat)	158000000	0.006068
2(mat)	158000000	0.006068
2(pat)	159000000	0.007074
2(mat)	159000000	0.007074
2(pat)	160000000	0.009448
2(mat)	160000000	0.009448
2(pat)	161000000	0.007998
2(mat)	161000000	0.007998
2(pat)	162000000	0.006854
2(mat)	162000000	0.006854
2(pat)	163000000	0.005831
2(mat)	163000000	0.005831
2(pat)	164000000	0.005459
2(mat)	164000000	0.005459
2(pat)	165000000	0.006319
2(mat)	165000000	0.006319
2(pat)	166000000	0.006158
2(mat)	166000000	0.006158
2(pat)	167000000	0.006178
2(mat)	167000000	0.006178
2(pat)	168000000	0.005914
2(mat)	168000000	0.005914
2(pat)	169000000	0.007622
2(mat)	169000000	0.007622
2(pat)	170000000	0.00841
2(mat)	170000000	0.00841
2(pat)	171000000	0.008557
2(mat)	171000000	0.008557
2(pat)	172000000	0.010456
2(mat)	172000000	0.010456
2(pat)	173000000	0.010895
2(mat)	173000000	0.010895
2(pat)	174000000	0.008775
2(mat)	174000000	0.008775
2(pat)	175000000	0.010119
2(mat)	175000000	0.010119
2(pat)	176000000	0.007989
2(mat)	176000000	0.007989
2(pat)	177000000	0.010456
2(mat)	177000000	0.010456
2(pat)	178000000	0.007629
2(mat)	178000000	0.007629
2(pat)	179000000	0.008268
2(mat)	179000000	0.008268
2(pat)	180000000	0.006518
2(mat)	180000000	0.006518
2(pat)	181000000	0.005602
2(mat)	181000000	0.005602
2(pat)	182000000	0.005787
2(mat)	182000000	0.005787
2(pat)	183000000	0.006445
2(mat)	183000000	0.006445
2(pat)	184000000	0.007009
2(mat)	184000000	0.007009
2(pat)	185000000	0.005204
2(mat)	185000000	0.005204
2(pat)	186000000	0.004991
2(mat)	186000000	0.004991
2(pat)	187000000	0.005498
2(mat)	187000000	0.005498
2(pat)	188000000	0.005942
2(mat)	188000000	0.005942
2(pat)	189000000	0.005801
2(mat)	189000000	0.005801
2(pat)	190000000	0.005803
2(mat)	190000000	0.005803
2(pat)	191000000	0.007651
2(mat)	191000000	0.007651
2(pat)	192000000	0.008348
2(mat)	192000000	0.008348
2(pat)	193000000	0.006561
2(mat)	193000000	0.006561
2(pat)	194000000	0.005442
2(mat)	194000000	0.005442
2(pat)	195000000	0.005113
2(mat)	195000000	0.005113
2(pat)	196000000	0.006195
2(mat)	196000000	0.006195
2(pat)	197000000	0.007422
2(mat)	197000000	0.007422
2(pat)	198000000	0.009502
2(mat)	198000000	0.009502
2(pat)	199000000	0.006478
2(mat)	199000000	0.006478
2(pat)	200000000	0.006814
2(mat)	200000000	0.006814
2(pat)	201000000	0.007585
2(mat)	201000000	0.007585
2(pat)	202000000	0.01019
2(mat)	202000000	0.01019
2(pat)	203000000	0.012446
2(mat)	203000000	0.012446
2(pat)	204000000	0.010607
2(mat)	204000000	0.010607
2(pat)	205000000	0.007826
2(mat)	205000000	0.007826
2(pat)	206000000	0.006719
2(mat)	206000000	0.006719
2(pat)	207000000	0.011001
2(mat)	207000000	0.011001
2(pat)	208000000	0.008354
2(mat)	208000000	0.008354
2(pat)	209000000	0.010506
2(mat)	209000000	0.010506
2(pat)	210000000	0.005949
2(mat)	210000000	0.005949
2(pat)	211000000	0.006825
2(mat)	211000000	0.006825
2(pat)	212000000	0.005746
2(mat)	212000000	0.005746
2(pat)	213000000	0.005773
2(mat)	213000000	0.005773
2(pat)	214000000	0.006187
2(mat)	214000000	0.006187
2(pat)	215000000	0.005755
2(mat)	215000000	0.005755
2(pat)	216000000	0.008421
2(mat)	216000000	0.008421
2(pat)	217000000	0.009421
2(mat)	217000000	0.009421
2(pat)	218000000	0.007929
2(mat)	218000000	0.007929
2(pat)	219000000	0.012763
2(mat)	219000000	0.012763
2(pat)	220000000	0.018018
2(mat)	220000000	0.018018
2(pat)	221000000	0.007418
2(mat)	221000000	0.007418
2(pat)	222000000	0.007572
2(mat)	222000000	0.007572
2(pat)	223000000	0.008228
2(mat)	223000000	0.008228
2(pat)	224000000	0.008123
2(mat)	224000000	0.008123
2(pat)	225000000	0.009868
2(mat)	225000000	0.009868
2(pat)	226000000	0.007204
2(mat)	226000000	0.007204
2(pat)	227000000	0.005712
2(mat)	227000000	0.005712
2(pat)	228000000	0.009353
2(mat)	228000000	0.009353
2(pat)	229000000	0.007918
2(mat)	229000000	0.007918
2(pat)	230000000	0.00745
2(mat)	230000000	0.00745
2(pat)	231000000	0.00922
2(mat)	231000000	0.00922
2(pat)	232000000	0.015326
2(mat)	232000000	0.015326
2(pat)	233000000	0.015755
2(mat)	233000000	0.015755
2(pat)	234000000	0.0145126
2(mat)	234000000	0.0145126
2(pat)	235000000	0.01088
2(mat)	235000000	0.01088
2(pat)	236000000	0.012984
2(mat)	236000000	0.012984
2(pat)	237000000	0.016682
2(mat)	237000000	0.016682
2(pat)	238000000	0.012323
2(mat)	238000000	0.012323
2(pat)	239000000	0.017427
2(mat)	239000000	0.017427
